Gateway 0 Arrival Rate	Analytical Avg Gateway App Processing Efficiency of 0	Simulation Avg Gateway App Processing Efficiency of 0	Analytical Avg Gateway App Processing Efficiency of 1	Simulation Avg Gateway App Processing Efficiency of 1	Analytical Avg Gateway App Processing Efficiency of 2	Simulation Avg Gateway App Processing Efficiency of 2	Analytical Avg Gateway App Processing Efficiency of Cloud	Simulation Avg Gateway App Processing Efficiency of Cloud
3800.0	1.0	0.9958316666666667	0.9999999999993564	0.9941433333333333	0.9998647261134785	0.9871825	0.019280902680354036	0.018116500000000004
3850.0	1.0	0.9958133333333333	0.9999999999994961	0.9934383333333333	0.9999081247019932	0.987925	0.019564445366829834	0.01905633333333334
3900.0	0.9999999999999997	0.9960733333333334	0.9999999999996038	0.9954366666666666	0.9999375196655073	0.9886683333333334	0.019847988053305628	0.019363166666666674
3950.0	0.9999999999999999	0.9959766666666666	0.9999999999996878	0.9942766666666666	0.9999574413401924	0.9882141666666667	0.020131530739781422	0.01856933333333334
4000.0	1.0	0.9959866666666667	0.9999999999997526	0.9944483333333333	0.9999709567144368	0.9881708333333332	0.020415073426257216	0.019996166666666673
4050.0	1.0	0.9958516666666667	0.9999999999998047	0.995155	0.9999801386905153	0.9887991666666668	0.020698616112733013	0.019881166666666675
4100.0	1.0	0.99584	0.9999999999998435	0.9950133333333332	0.9999863872009579	0.9891758333333334	0.0209821587992088	0.01956400000000001
4150.0	1.0	0.9960300000000001	0.9999999999998759	0.9946183333333334	0.9999906476077332	0.9893408333333333	0.021265701485684598	0.019683666666666672
4200.0	0.9999999999999988	0.9959333333333333	0.9999999999999002	0.9947216666666666	0.9999935586057993	0.9885358333333333	0.021549244172160396	0.019108500000000007
4250.0	0.9999999999999988	0.9959349999999999	0.9999999999999191	0.9941833333333333	0.9999955520994579	0.9893899999999999	0.021832786858636193	0.021791000000000005
4300.0	0.9999999999999982	0.9958683333333335	0.9999999999999358	0.9946433333333333	0.9999969205288066	0.9892850000000001	0.02211632954511199	0.021139000000000005
4350.0	1.0	0.9960066666666666	0.9999999999999486	0.9946816666666667	0.9999978622145895	0.9896925	0.022399872231587778	0.021640666666666673
4400.0	0.9999999999999991	0.9958533333333333	0.9999999999999585	0.993865	0.9999985118927207	0.9884275000000001	0.022683414918063576	0.022202166666666672
4450.0	1.0	0.9959716666666667	0.9999999999999666	0.9946	0.999998961283417	0.9881858333333334	0.02296695760453937	0.021520166666666674
4500.0	1.0	0.9959583333333333	0.999999999999973	0.9944316666666667	0.9999992729586306	0.9894683333333333	0.023250500291015157	0.021965166666666674
4550.0	0.999999999999999	0.9958333333333332	0.9999999999999771	0.9949150000000001	0.9999994897022817	0.9896633333333335	0.023534042977490958	0.02214583333333334
4600.0	1.0	0.995695	0.999999999999982	0.9943183333333333	0.9999996408374958	0.9893200000000001	0.023817585663966752	0.02161983333333334
4650.0	0.9999999999999991	0.9960533333333332	0.9999999999999836	0.99478	0.9999997465108997	0.9891391666666668	0.02410112835044255	0.023399500000000007
4700.0	1.0	0.99564	0.9999999999999872	0.9940233333333334	0.9999998205990963	0.9887058333333334	0.024384671036918344	0.021443000000000007
4750.0	1.0	0.9960316666666666	0.99999999999999	0.9953183333333332	0.9999998726844486	0.9888508333333333	0.02466821372339413	0.023330500000000007
4800.0	1.0	0.9959866666666667	0.9999999999999922	0.9942699999999999	0.9999999094011168	0.9897891666666667	0.02495175640986993	0.02360133333333334
4850.0	1.0	0.9958633333333333	0.9999999999999937	0.9947633333333333	0.9999999353541418	0.98873	0.025235299096345726	0.023831999999999992
4900.0	0.9999999999999998	0.9958933333333334	0.9999999999999948	0.99469	0.9999999537484828	0.9895275	0.025518841782821523	0.024487333333333344
4950.0	0.9999999999999996	0.9959633333333334	0.999999999999995	0.9950516666666666	0.9999999668205779	0.9892041666666666	0.025802384469297317	0.024525999999999992
5000.0	0.9999999999999996	0.9959283333333334	0.9999999999999962	0.9949683333333333	0.9999999761351515	0.9897666666666667	0.02608592715577311	0.02377083333333334
